handle,domain,eligible_for_bounty
dyson,www.dyson.at,True
dyson,www.dyson.be,True
dyson,www.dyson.pt,True
dyson,www.dyson.de,True
dyson,www.dyson.fr,True
dyson,www.dyson.no,True
dyson,www.dyson.dk,True
dyson,www.dyson.es,True
dyson,www.fi.dyson.com,True
dyson,api.dyson.se,True
dyson,api.dysoncanada.ca,True
dyson,api.dyson.dk,True
dyson,api.dyson.it,True
dyson,api.dyson.es,True
dyson,api.dyson.co.uk,True
dyson,api.dyson.at,True
dyson,api.dyson.nl,True
dyson,api.dyson.be,True
dyson,api.dyson.pt,True
dyson,api.dyson.no,True
dyson,api.dyson.de,True
dyson,api.dyson.ch,True
dyson,api.dyson.fr,True
dyson,api.dyson.ie,True
dyson,api.dyson.com,True
dyson,api.fi.dyson.com,True
dyson,www.dyson.pl,True
dyson,www.dyson.in,True
dyson,www.dyson.com.mx,True
dyson,www.dyson.com.sg,True
dyson,www.dyson.co.kr,True
dyson,www.dyson.co.nz,True
dyson,www.dyson.com.tr,True
dyson,www.dyson.ae,True
dyson,www.dyson.co.il,True
dyson,www.dyson.com.au,True
dyson,www.dyson.hk,True
dyson,www.dyson.co.th,True
dyson,www.dyson.my,True
dyson,shop.dyson.co.za,True
dyson,www.sa.dyson.com,True
dyson,www.dyson.cz,True
dyson,www.dyson.hu,True
dyson,www.dyson.co.jp,True
dyson,www.dyson.com.ro,True
dyson,www.dyson.vn,True
dyson,*.cp.dyson.com,True
dyson,www.dyson.cn,True
dyson,shop.dyson.ru,True
dyson,www.dyson.com.ua,True
dyson,shop.dyson.tw,True
dyson,www.dyson.tw,True
dyson,www.gr.dyson.com,True
dyson,www.dyson.com.ee,True
dyson,*.dyson.com,True
truecaller,ads-audience-uploader.truecaller.com,True
truecaller,ads-config-engine-noneu.truecaller.com,True
truecaller,ads-partner-noneu.truecaller.com,True
truecaller,ads-rules-asia-south1.truecaller.com,True
truecaller,ads-rules-noneu.truecaller.com,True
truecaller,ads5-asia-south1.truecaller.com,True
truecaller,apigw-noneu.truecaller.com,True
truecaller,assure-noneu.truecaller.com,True
truecaller,audience-uploader-asia-south1.truecaller.com,True
truecaller,audience-uploader-noneu.truecaller.com,True
truecaller,audience-uploader.truecaller.com,True
truecaller,auth4-asia-south1.truecaller.com,True
truecaller,auth4-noneu.truecaller.com,True
truecaller,backup.truecaller.com,True
truecaller,batchlogging4.truecaller.com,True
truecaller,callkit-asia-south1.truecaller.com,True
truecaller,comments-asia-south1.truecaller.com,True
truecaller,company-profile-asia-south1.truecaller.com,True
truecaller,company-profile-noneu.truecaller.com,True
truecaller,contact-lists-noneu.truecaller.com,True
truecaller,contact-request-stateless-noneu.truecaller.com,True
truecaller,contact-upload4-asia-south1.truecaller.com,True
truecaller,contact-upload4.truecaller.com,True
truecaller,device-safety-asia-south1.truecaller.com,True
truecaller,duo-eu.truecaller.com,True
truecaller,duo-invite-eu.truecaller.com,True
truecaller,duo-invite-noneu.truecaller.com,True
truecaller,duo-invite.truecaller.com,True
truecaller,duo-noneu.truecaller.com,True
truecaller,duo.truecaller.com,True
truecaller,edge-locations5.truecaller.com,True
truecaller,email-verification-noneu.truecaller.com,True
truecaller,enterprise-account-management-noneu.truecaller.com,True
truecaller,enterprise-accounts-noneu.truecaller.com,True
truecaller,enterprise-auth-noneu.truecaller.com,True
truecaller,enterprise-bizengage-noneu.truecaller.com,True
truecaller,enterprise-biznumbers-noneu.truecaller.com,True
truecaller,enterprise-feedback-noneu.truecaller.com,True
truecaller,enterprise-portal-noneu.truecaller.com,True
truecaller,enterprise-reports-noneu.truecaller.com,True
truecaller,enterprise-service-management-noneu.truecaller.com,True
truecaller,enterprise-survey-asia-south1.truecaller.com,True
truecaller,enterprise-survey-noneu.truecaller.com,True
truecaller,enterprise-userfeedback-noneu.truecaller.com,True
truecaller,enterprise-webhooks-noneu.truecaller.com,True
truecaller,feedback-asia-south1.truecaller.com,True
truecaller,filter-store4-asia-south1.truecaller.com,True
truecaller,filter-store4.truecaller.com,True
truecaller,insights-categorizer-noneu.truecaller.com,True
truecaller,messenger-previews-asia-south1.truecaller.com,True
truecaller,business.truecaller.com,True
truecaller,account-noneu.truecaller.com,True
truecaller,account-onboarding-noneu.truecaller.com,True
truecaller,ads-audience-ingestion-noneu.truecaller.com,True
truecaller,ads-audience-uploader.truecaller.com,True
truecaller,ads-config-engine-noneu.truecaller.com,True
truecaller,ads-partner-noneu.truecaller.com,True
truecaller,ads-rules-asia-south1.truecaller.com,True
truecaller,ads-rules-noneu.truecaller.com,True
truecaller,ads5-asia-south1.truecaller.com,True
truecaller,api4-asia-south1.truecaller.com,True
truecaller,apigw-noneu.truecaller.com,True
truecaller,assure-noneu.truecaller.com,True
truecaller,audience-uploader-asia-south1.truecaller.com,True
truecaller,audience-uploader-noneu.truecaller.com,True
truecaller,audience-uploader.truecaller.com,True
truecaller,auth4-asia-south1.truecaller.com,True
truecaller,auth4-noneu.truecaller.com,True
truecaller,backup.truecaller.com,True
truecaller,batchlogging4.truecaller.com,True
truecaller,callkit-asia-south1.truecaller.com,True
truecaller,comments-asia-south1.truecaller.com,True
truecaller,comments-noneu.truecaller.com,True
truecaller,company-profile-asia-south1.truecaller.com,True
truecaller,company-profile-noneu.truecaller.com,True
truecaller,contact-lists-noneu.truecaller.com,True
truecaller,contact-request-stateless-noneu.truecaller.com,True
truecaller,contact-upload4-asia-south1.truecaller.com,True
truecaller,contact-upload4.truecaller.com,True
truecaller,device-safety-asia-south1.truecaller.com,True
truecaller,duo-eu.truecaller.com,True
truecaller,duo-invite-eu.truecaller.com,True
truecaller,duo-invite-noneu.truecaller.com,True
truecaller,duo-invite.truecaller.com,True
truecaller,duo-noneu.truecaller.com,True
truecaller,duo.truecaller.com,True
truecaller,edge-locations5.truecaller.com,True
truecaller,email-verification-noneu.truecaller.com,True
truecaller,enterprise-account-management-noneu.truecaller.com,True
truecaller,enterprise-accounts-noneu.truecaller.com,True
truecaller,enterprise-auth-noneu.truecaller.com,True
truecaller,enterprise-bizengage-noneu.truecaller.com,True
truecaller,enterprise-biznumbers-noneu.truecaller.com,True
truecaller,enterprise-feedback-noneu.truecaller.com,True
truecaller,enterprise-portal-noneu.truecaller.com,True
truecaller,enterprise-reports-noneu.truecaller.com,True
truecaller,enterprise-service-management-noneu.truecaller.com,True
truecaller,enterprise-survey-asia-south1.truecaller.com,True
truecaller,enterprise-survey-noneu.truecaller.com,True
truecaller,enterprise-userfeedback-noneu.truecaller.com,True
truecaller,enterprise-webhooks-noneu.truecaller.com,True
truecaller,feedback-asia-south1.truecaller.com,True
truecaller,filter-store4-asia-south1.truecaller.com,True
truecaller,filter-store4.truecaller.com,True
truecaller,images-asia-south1.truecaller.com,True
truecaller,images.truecaller.com,True
truecaller,insights-categorizer-noneu.truecaller.com,True
truecaller,leadgen-asia-south1.truecaller.com,True
truecaller,messenger-previews-asia-south1.truecaller.com,True
truecaller,messenger-previews-noneu.truecaller.com,True
truecaller,messenger-previews.truecaller.com,True
truecaller,messenger-web-relay-compat-noneu.truecaller.com,True
truecaller,messenger-web-relay-noneu.truecaller.com,True
truecaller,nationalidverification-noneu.truecaller.com,True
truecaller,notifications5-asia-south1.truecaller.com,True
truecaller,notifications5.truecaller.com,True
truecaller,oauth-account-asia-south1.truecaller.com,True
truecaller,oauth-portal-asia-south1.truecaller.com,True
truecaller,oauth-portal-noneu.truecaller.com,True
truecaller,openid-noneu.truecaller.com,True
truecaller,opt-out-noneu.truecaller.com,True
truecaller,otp-callback-noneu.truecaller.com,True
truecaller,outline-asia-south1.truecaller.com,True
truecaller,outline-noneu.truecaller.com,True
truecaller,partner-account-asia-south1.truecaller.com,True
truecaller,partner-account-noneu.truecaller.com,True
truecaller,partners-search.truecaller.com,True
truecaller,phone-gateway-noneu.truecaller.com,True
truecaller,phonebook5-asia-south1.truecaller.com,True
truecaller,phonebook5.truecaller.com,True
truecaller,pixel-noneu.truecaller.com,True
truecaller,pixel.truecaller.com,True
truecaller,placement-rules-noneu.truecaller.com,True
truecaller,premium-noneu.truecaller.com,True
truecaller,presence-grpc-noneu.truecaller.com,True
truecaller,presence-grpc.truecaller.com,True
truecaller,profile-view-asia-south1.truecaller.com,True
truecaller,profile-view.truecaller.com,True
truecaller,profile4-asia-south1.truecaller.com,True
truecaller,profile4.truecaller.com,True
truecaller,push-callerid-noneu.truecaller.com,True
truecaller,pushid-asia-south1.truecaller.com,True
truecaller,recommended-contacts-noneu.truecaller.com,True
truecaller,referrals-asia-south1.truecaller.com,True
truecaller,request3-asia-south1.truecaller.com,True
truecaller,request3-noneu.truecaller.com,True
truecaller,sdk-apps-noneu.truecaller.com,True
truecaller,sdk-otp-verification-noneu.truecaller.com,True
truecaller,search-external-features-asia-south1.truecaller.com,True
truecaller,search-external-features-noneu.truecaller.com,True
truecaller,search-warnings-asia-south1.truecaller.com,True
truecaller,search-warnings-noneu.truecaller.com,True
truecaller,search5-asia-south1.truecaller.com,True
truecaller,search5.truecaller.com,True
truecaller,stores-api-noneu.truecaller.com,True
truecaller,survey-asia-south1.truecaller.com,True
truecaller,survey-noneu.truecaller.com,True
truecaller,tagging5-asia-south1.truecaller.com,True
truecaller,telecom-operator-data-asia-south1.truecaller.com,True
truecaller,telecom-operator-data-noneu.truecaller.com,True
truecaller,telecom-operator-data.truecaller.com,True
truecaller,topspammers-asia-south1.truecaller.com,True
truecaller,truehelper-noneu.truecaller.com,True
truecaller,unlist5-asia-south1.truecaller.com,True
truecaller,unlist5-noneu.truecaller.com,True
truecaller,unlist5.truecaller.com,True
truecaller,unwanted-communication-extension-noneu.truecaller.com,True
truecaller,upload3-asia-south1.truecaller.com,True
truecaller,upload3-noneu.truecaller.com,True
truecaller,url-metadata-noneu.truecaller.com,True
truecaller,user-archive-asia-south1.truecaller.com,True
truecaller,valid-names-noneu.truecaller.com,True
truecaller,verification-noneu.truecaller.com,True
truecaller,video-callerid-noneu.truecaller.com,True
truecaller,voip-asia-south1.truecaller.com,True
truecaller,web-consent-noneu.truecaller.com,True
truecaller,web.truecaller.com,True
truecaller,webdirectory-noneu.truecaller.com,True
truecaller,webonboarding-noneu.truecaller.com,True
truecaller,www.truecaller.com,True
truecaller,account-onboarding-eu.truecaller.com,True
truecaller,ads-segment-profile-eu.truecaller.com,True
truecaller,apple-subscription-monitor-eu.truecaller.com,True
truecaller,comments-eu.truecaller.com,True
truecaller,company-profile-eu.truecaller.com,True
truecaller,contact-lists-eu.truecaller.com,True
truecaller,contact-request-stateless-eu.truecaller.com,True
truecaller,email-verification-eu.truecaller.com,True
truecaller,enterprise-auth-eu.truecaller.com,True
truecaller,insights-categorizer-eu.truecaller.com,True
truecaller,insights-registry-eu.truecaller.com,True
truecaller,messenger-eu.truecaller.com,True
truecaller,messenger-previews-eu.truecaller.com,True
truecaller,messenger-web-eu.truecaller.com,True
truecaller,messenger-web-relay-compat-eu.truecaller.com,True
truecaller,messenger-web-relay-eu.truecaller.com,True
truecaller,messenger-web-relay-europe-west4.truecaller.com,True
truecaller,otp-callback-eu.truecaller.com,True
truecaller,partner-account-eu.truecaller.com,True
truecaller,phone-gateway-eu.truecaller.com,True
truecaller,premium-eu.truecaller.com,True
truecaller,presence-grpc-eu.truecaller.com,True
truecaller,push-callerid-eu.truecaller.com,True
truecaller,request3-eu.truecaller.com,True
truecaller,search-warnings-eu.truecaller.com,True
truecaller,subscription-monitor-eu.truecaller.com,True
truecaller,survey-eu.truecaller.com,True
truecaller,truehelper-eu.truecaller.com,True
truecaller,unlist5-eu.truecaller.com,True
truecaller,unwanted-communication-extension-eu.truecaller.com,True
truecaller,valid-names-eu.truecaller.com,True
truecaller,verification-eu.truecaller.com,True
truecaller,video-callerid-eu.truecaller.com,True
truecaller,webdirectory-eu.truecaller.com,True
truecaller,webonboarding-eu.truecaller.com,True
remitly,cardpayments.remitly.io,True
remitly,partner-webhook.remitly.io,True
remitly,metrics.int.remitly.com,True
remitly,media.remitly.io,True
remitly,api.remitly.io,True
remitly,ir.remitly.com,True
remitly,access-sandbox.remitly.com,True
remitly,*.dev.remitly.com,True
remitly,cards.remitly.io,True
remitly,app3.rewire.to,True
remitly,rates.rewire.com,True
remitly,ablink.info.remitly.com,True
remitly,*.int.remitly.com,True
remitly,news.remitly.com,True
remitly,rewire.com,True
remitly,remitly.com,True
remitly,access.remitly.com,True
remitly,careers.remitly.com,True
remitly,app.rewire.to,True
remitly,*.int.remitly.com,True
remitly,*.dev.remitly.com,True
remitly,remitly.com,True
remitly,api.remitly.io,True
remitly,cards.remitly.io,True
remitly,rewire.com,True
remitly,app.rewire.to,True
remitly,cardpayments.remitly.io,True
remitly,access.remitly.com,True
remitly,media.remitly.io,True
remitly,partner-webhook.remitly.io,True
remitly,ablink.info.remitly.com,True
remitly,careers.remitly.com,True
remitly,ir.remitly.com,True
remitly,news.remitly.com,True
remitly,access-sandbox.remitly.com,True
remitly,rates.rewire.com,True
remitly,app3.rewire.to,True
remitly,metrics.int.remitly.com,True
interco_vdp,*.usend.com,False
interco_vdp,*.usendbrazil.com,False
interco_vdp,*.enviouchegou.com,False
interco_vdp,*.pontualreports.net,False
interco_vdp,*.pontualmoneytransfer.com,False
interco_vdp,*.pontualconnect.com,False
interco_vdp,*.filialbmggranito.com.br,False
interco_vdp,*.granitopagamentos.com.br,False
interco_vdp,*.granitosistemas.com.br,False
interco_vdp,*.pagoportal.com.br,False
interco_vdp,*.portalgranito.com.br,False
interco_vdp,*.granito.xyz,False
interco_vdp,*.bmggranito.com.br,False
interco_vdp,*.granitopdv.com.br,False
interco_vdp,*.pagocartoes.com.br,False
interco_vdp,*.pontualmt.com,False
interco_vdp,*.pontualmt.net,False
interco_vdp,*.bancointer.com.br,False
interco_vdp,*.inter.co,False
interco_vdp,*.interpag.co,False
interco_vdp,*.inter.co,False
interco_vdp,*.bancointer.com.br,False
interco_vdp,*.usend.com,False
interco_vdp,*.usendbrazil.com,False
interco_vdp,*.enviouchegou.com,False
interco_vdp,*.pontualmt.net,False
interco_vdp,*.pontualreports.net,False
interco_vdp,*.pontualmoneytransfer.com,False
interco_vdp,*.pontualmt.com,False
interco_vdp,*.pontualconnect.com,False
interco_vdp,*.bmggranito.com.br,False
interco_vdp,*.filialbmggranito.com.br,False
interco_vdp,*.granitopagamentos.com.br,False
interco_vdp,*.granitopdv.com.br,False
interco_vdp,*.granitosistemas.com.br,False
interco_vdp,*.pagocartoes.com.br,False
interco_vdp,*.pagoportal.com.br,False
interco_vdp,*.portalgranito.com.br,False
interco_vdp,*.granito.xyz,False
interco_vdp,*.interpag.co,False
toolsforhumanity,*.worldcoin-distributors.com,True
toolsforhumanity,toolsforhumanity.com,True
toolsforhumanity,bioid-management.app,True
toolsforhumanity,worldcoin.org,True
toolsforhumanity,getworldcoin.com,True
toolsforhumanity,*.consumer.worldcoin.org,True
toolsforhumanity,*.toolsforhumanity.com,True
toolsforhumanity,*.worldcoin.org,True
toolsforhumanity,*.worldcoin.dev,True
toolsforhumanity,*.worldcoin.org,True
toolsforhumanity,*.consumer.worldcoin.org,True
toolsforhumanity,*.worldcoin-distributors.com,True
toolsforhumanity,*.worldcoin.dev,True
toolsforhumanity,*.toolsforhumanity.com,True
toolsforhumanity,toolsforhumanity.com,True
toolsforhumanity,getworldcoin.com,True
toolsforhumanity,bioid-management.app,True
toolsforhumanity,worldcoin.org,True
vendasta,your-domain.socialsmbs.com,False
vendasta,your-domain.steprep.com,False
vendasta,your-domain.smblogin.com,False
vendasta,your-domain.pdqs.mobi,False
vendasta,your-domain.snapshotreport.biz,False
vendasta,task-manager.biz,False
vendasta,customervoice.biz,False
vendasta,*.yesware.com,False
vendasta,*.apigateway.co,False
vendasta,partners.vendasta.com,False
vendasta,*.vendasta-internal.com,False
vendasta,*.apigateway.co,False
vendasta,*.vendasta-internal.com,False
vendasta,*.yesware.com,False
vendasta,customervoice.biz,False
vendasta,your-domain.socialsmbs.com,False
vendasta,your-domain.steprep.com,False
vendasta,your-domain.smblogin.com,False
vendasta,your-domain.pdqs.mobi,False
vendasta,your-domain.snapshotreport.biz,False
vendasta,task-manager.biz,False
vendasta,partners.vendasta.com,False
international_airlines_group,m.vueling.com,False
international_airlines_group,oauth.baplc.com,False
international_airlines_group,www.avios.com,False
international_airlines_group,www.ba.com,False
international_airlines_group,checkin.ba.com,False
international_airlines_group,tickets.vueling.com,False
international_airlines_group,*.iaggbs.com,False
international_airlines_group,www.flylevel.com,False
international_airlines_group,www.iaggbs.com,False
international_airlines_group,www.iairgroup.com,False
international_airlines_group,www.aerlingus.com,False
international_airlines_group,www.britishairways.com,False
international_airlines_group,www.avios.com,False
international_airlines_group,www.iberia.com,False
international_airlines_group,www.iberiaexpress.com,False
international_airlines_group,www.iairgroup.com,False
international_airlines_group,www.iaggbs.com,False
international_airlines_group,www.ba.com,False
international_airlines_group,*.iagcargo.com,False
international_airlines_group,www.vueling.com,False
international_airlines_group,www.flylevel.com,False
international_airlines_group,m.vueling.com,False
international_airlines_group,tickets.vueling.com,False
international_airlines_group,checkin.ba.com,False
international_airlines_group,onbusiness.britishairways.com,False
international_airlines_group,oauth.baplc.com,False
international_airlines_group,https://www.shopping.ba.com,False
international_airlines_group,https://exchange.shopping.ba.com/,False
international_airlines_group,https://pgt.shopping.ba.com/,False
international_airlines_group,https://rewards.aerlingus.com/,False
international_airlines_group,https://developer.iagloyalty.com,False
international_airlines_group,https://thewineflyer.co.uk/,False
international_airlines_group,https://www.britishairways.com/travel/btt/execclub/_gf/en_gb,False
international_airlines_group,https://rewardsapp.iagl.digital/v3,False
international_airlines_group,https://api.pgt.shopping.ba.com/,False
international_airlines_group,adfs.avios.com,False
international_airlines_group,*.aerlingus.com,False
international_airlines_group,*.iberiaexpress.com,False
international_airlines_group,*.iaggbs.com,False
international_airlines_group,*.iairgroup.com,False
arkose_labs,customer-sessions.arkoselabs.com,True
arkose_labs,client-api.arkoselabs.com,True
arkose_labs,cdn.arkoselabs.com,True
arkose_labs,verify.arkoselabs.com,True
arkose_labs,portal.arkoselabs.com,True
arkose_labs,iframe.arkoselabs.com,True
arkose_labs,demo.arkoselabs.com,True
arkose_labs,www.arkoselabs.com,True
arkose_labs,client-api.arkoselabs.com,True
arkose_labs,cdn.arkoselabs.com,True
arkose_labs,customer-sessions.arkoselabs.com,True
arkose_labs,portal.arkoselabs.com,True
arkose_labs,verify.arkoselabs.com,True
arkose_labs,iframe.arkoselabs.com,True
arkose_labs,www.arkoselabs.com,True
arkose_labs,demo.arkoselabs.com,True
pornbox,www.analvids.com,True
pornbox,www.ddfcontent.com,True
pornbox,www.pornworld.com,True
pornbox,www.pornbox.com,True
pornbox,www.pornbox.com,True
pornbox,www.analvids.com,True
pornbox,www.ddfcontent.com,True
pornbox,www.pornworld.com,True
fireblocks,sandbox.fireblocks.io,True
fireblocks,sandbox.fireblocks.io,True
fireblocks,http://sb-mobile-api.fireblocks.io,True
fireblocks,http://sb-console-api.fireblocks.io,True
fireblocks,http://sandbox-api.fireblocks.io,True
dynatrace,university-staging.dynatracelabs.com,True
dynatrace,*.sprint.apps.dynatracelabs.com,True
dynatrace,account-sprint.dynatracelabs.com,True
dynatrace,myaccount-hardening.dynatracelabs.com,True
dynatrace,sso-sprint.dynatracelabs.com,True
dynatrace,*.sprint.dynatracelabs.com,True
dynatrace,*.sprint.dynatracelabs.com,True
dynatrace,*.sprint.apps.dynatracelabs.com,True
dynatrace,account-sprint.dynatracelabs.com,True
dynatrace,sso-sprint.dynatracelabs.com,True
dynatrace,university-staging.dynatracelabs.com,True
dynatrace,myaccount-hardening.dynatracelabs.com,True
oaknorth_bank,*.oaknorth-prod.com,False
oaknorth_bank,*.oaknorthbank.co.uk,False
oaknorth_bank,*.oaknorth-it.com,False
oaknorth_bank,*.oaknorth.com,False
oaknorth_bank,*.oaknorth.us,False
oaknorth_bank,*.oaknorth.co.uk,False
oaknorth_bank,*.oaknorth.co.uk,False
oaknorth_bank,*.oaknorth-it.com,False
oaknorth_bank,*.oaknorth-prod.com,False
oaknorth_bank,*.oaknorth.com,False
oaknorth_bank,*.oaknorth.us,False
oaknorth_bank,*.oaknorthbank.co.uk,False
dynamic_labs,app.dynamic-preprod.xyz,True
dynamic_labs,demo.dynamic.xyz,True
dynamic_labs,app.dynamic.xyz,True
dynamic_labs,app.dynamic-preprod.xyz,True
dynamic_labs,app.dynamic.xyz,True
dynamic_labs,demo.dynamic.xyz,True
wellhive,analytics.wellhive.com,False
wellhive,login.wellhive.com,False
wellhive,app.wellhive.com,False
wellhive,corporate-okta.wellhive.com,False
wellhive,analytics.wellhive.com,False
wellhive,app.wellhive.com,False
wellhive,login.wellhive.com,False
wellhive,corporate-okta.wellhive.com,False
hostinger,cpanel.hostinger.com,True
hostinger,payments.hostinger.com,True
hostinger,www.hostinger.com,True
hostinger,builder.hostinger.com,True
hostinger,hpanel.hostinger.com,True
hostinger,www.hostinger.com,True
hostinger,cpanel.hostinger.com,True
hostinger,hpanel.hostinger.com,True
hostinger,payments.hostinger.com,True
hostinger,builder.hostinger.com,True
egress-vdp,www.egress.com,False
egress-vdp,switch.vdp-egress.com,False
egress-vdp,reader.vdp-egress.com,False
egress-vdp,reader.vdp-egress.com,False
egress-vdp,switch.vdp-egress.com,False
egress-vdp,www.egress.com,False
23andme_bbp,api.23andme.com,True
23andme_bbp,medical.23andme.com,True
23andme_bbp,therapeutics.23andme.com,True
23andme_bbp,blog.23andme.com,True
23andme_bbp,research.23andme.com,True
23andme_bbp,mediacenter.23andme.com,True
23andme_bbp,auth.23andme.com,True
23andme_bbp,you.23andme.com,True
23andme_bbp,education.23andme.com,True
23andme_bbp,store.23andme.com,True
23andme_bbp,api.23andme.com,True
23andme_bbp,auth.23andme.com,True
23andme_bbp,blog.23andme.com,True
23andme_bbp,education.23andme.com,True
23andme_bbp,mediacenter.23andme.com,True
23andme_bbp,medical.23andme.com,True
23andme_bbp,store.23andme.com,True
23andme_bbp,therapeutics.23andme.com,True
23andme_bbp,you.23andme.com,True
23andme_bbp,research.23andme.com,True
mercadolibre,www.mercadolibre.com.pe,True
mercadolibre,www.mercadopago.com.co,True
mercadolibre,www.mercadolibre.com.uy,True
mercadolibre,www.mercadolibre.com.co,True
mercadolibre,www.mercadopago.com.uy,True
mercadolibre,www.mercadopago.com.pe,True
mercadolibre,www.mercadolibre.com.mx,True
mercadolibre,www.mercadopago.com.mx,True
mercadolibre,api.mercadopago.com,True
mercadolibre,api.mercadolibre.com,True
mercadolibre,www.mercadolibre.com.ar,True
